POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",09/17/2022 02:32:00 AM,PHYSICAL CONDITION OF DRIVER,UNABLE TO DETERMINE,4430,W,MONTROSE AVE,1722,3,NO INDICATION OF INJURY,0,0,0,0,0,1,0,2,7,9,41.960921874,-87.739753307,POINT (-87.739753307037 41.960921873996)
30,TRAFFIC SIGNAL,UNKNOWN,SNOW,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,$500 OR LESS,01/19/2021 06:52:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,3499,E,126TH ST,433,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,3,1,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,$500 OR LESS,02/15/2023 09:20:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1851,W,ADDISON ST,1922,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,8,4,2,41.946788878,-87.675947031,POINT (-87.675947031019 41.946788878023)
10,OTHER,OTHER,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",05/04/2019 05:52:00 PM,IMPROPER BACKING,NOT APPLICABLE,6014,S,COTTAGE GROVE AVE,313,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,17,7,5,41.785387445,-87.606183761,POINT (-87.606183761008 41.785387444959)
30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",07/30/2016 09:00:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,2600,W,IRVING PARK RD,1911,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,2,7,7,41.954105717,-87.693290369,POINT (-87.693290369008 41.954105716988)
30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,$500 OR LESS,09/19/2019 07:34:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,6100,S,CENTRAL AVE,812,2,INCAPACITATING INJURY,1,0,1,0,0,1,0,19,5,9,41.781626709,-87.762015567,POINT (-87.762015567 41.781626708966)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",10/31/2016 12:04:00 PM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,11,S,AUSTIN BLVD,1513,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,2,10,41.879714362,-87.774496221,POINT (-87.774496220954 41.879714361958)
20,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,"OVER $1,500",10/29/2021 05:37:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3,W,TERMINAL ST,1653,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,4,6,10,,,
30,YIELD,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",04/30/2022 11:09:00 AM,DISREGARDING TRAFFIC SIGNALS,NOT APPLICABLE,732,N,LA SALLE DR,1832,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,7,4,41.895747777,-87.632840348,POINT (-87.632840348002 41.895747776955)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",10/11/2022 08:00:00 PM,EQUIPMENT - VEHICLE CONDITION,UNABLE TO DETERMINE,4432,W,MONTROSE AVE,1722,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,3,10,41.960921874,-87.739753307,POINT (-87.739753307037 41.960921873996)
30,STOP SIGN/FLASHER,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,STRAIGHT AND LEVEL,SNOW OR SLUSH,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",02/09/2021 09:30:00 PM,FOLLOWING TOO CLOSELY,WEATHER,5253,W,LE MOYNE ST,2532,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,1,2,41.907550152,-87.758067582,POINT (-87.758067581954 41.907550152036)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",10/11/2021 07:30:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,11165,S,RACINE AVE,2234,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,2,10,41.690466235,-87.651905973,POINT (-87.651905972984 41.690466234975)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,UNKNOWN,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",10/27/2022 08:10:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,13300,S,ELLIS AVE,533,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,5,10,,,
35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",03/22/2022 02:13:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,25,N,MASON AVE,1513,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,2,3,3,41.880915377,-87.773103474,POINT (-87.77310347396 41.880915376995)
30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",09/11/2021 12:55:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3020,S,TRUMBULL AVE,1032,3,NO INDICATION OF INJURY,0,0,0,0,0,1,0,0,7,9,41.838290023,-87.711107968,POINT (-87.711107967961 41.838290023025)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,$500 OR LESS,10/21/2022 04:10:00 PM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,10632,S,KEDZIE AVE,2211,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,10,41.69968025,-87.701258182,POINT (-87.701258182041 41.699680249961)
30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,TURNING,UNKNOWN,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",10/22/2022 12:00:00 AM,IMPROPER TURNING/NO SIGNAL,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2232,S,MICHIGAN AVE,131,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,23,6,10,41.851905866,-87.6239257,POINT (-87.62392569999 41.851905865962)
35,LANE USE MARKING,FUNCTIONING PROPERLY,RAIN,DUSK,REAR END,DIVIDED - W/MEDIAN BARRIER,"CURVE, LEVEL",WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",10/14/2017 03:55:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8600,S,CHICAGO SKYWAY OB,412,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,7,10,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,"OVER $1,500",06/10/2017 10:05:00 AM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER LANE USAGE,100,S,LOWER WACKER DR,122,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,6,6,41.880556614,-87.637168587,POINT (-87.637168587045 41.880556614042)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",06/23/2018 11:52:00 PM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,127,E,GRAND AVE,1834,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,23,7,6,41.891621161,-87.624253929,POINT (-87.624253929022 41.891621161011)
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",10/30/2020 07:15:00 AM,IMPROPER TURNING/NO SIGNAL,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1,W,PARKING LOT C ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,6,10,,,
45,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",05/13/2019 05:08:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,6299,S,LAKE SHORE DR,331,3,"REPORTED, NOT EVIDENT",1,0,0,0,1,3,0,17,2,5,,,
30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",06/11/2018 12:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5000,W,FOSTER AVE,1623,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,2,6,41.975383528,-87.752958923,POINT (-87.752958923026 41.975383528015)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",06/26/2022 03:50:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,824,N,ASHLAND AVE,1213,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,1,6,41.896820103,-87.667459197,POINT (-87.667459196964 41.896820103009)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",12/24/2019 03:21:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,5500,S,WENTWORTH AVE,225,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,7,12,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",04/08/2021 12:24:00 AM,IMPROPER TURNING/NO SIGNAL,UNABLE TO DETERMINE,7663,S,SOUTH CHICAGO AVE,411,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,5,4,41.755698309,-87.591202807,POINT (-87.591202806983 41.755698309013)
30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,,$500 OR LESS,09/17/2021 07:58:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3644,W,26TH ST,1013,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,19,6,9,41.844469862,-87.716531999,POINT (-87.716531999035 41.844469861986)
30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",03/16/2023 07:34:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,7800,S,MARYLAND AVE,624,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,5,3,41.753031226,-87.604154541,POINT (-87.604154540981 41.753031225972)
35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",08/09/2021 02:43:00 PM,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,13000,S,STONY ISLAND AVE,434,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,2,8,,,
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",12/28/2018 10:00:00 AM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,800,W,LAWRENCE AVE,2024,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,5,12,41.969261067,-87.650422729,POINT (-87.650422728959 41.969261066974)
15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"OVER $1,500",05/20/2019 01:48:00 PM,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,515,W,OHARE ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,2,5,,,
25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,$500 OR LESS,03/13/2018 02:27:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3607,W,FULLERTON AVE,2525,3,NO INDICATION OF INJURY,0,0,0,0,0,4,0,1,3,3,41.924490094,-87.717288131,POINT (-87.717288130979 41.924490093998)
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT REPORTED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",11/08/2021 06:05:00 AM,NOT APPLICABLE,NOT APPLICABLE,10,N,BESSIE COLEMAN DR,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,2,11,,,
30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",06/30/2021 03:31:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5500,S,WENTWORTH AVE,225,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,3,6,,,
25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,"$501 - $1,500",06/12/2019 09:19:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1,W,TERMINAL ST,1651,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,9,4,6,,,
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",02/28/2020 07:45:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,50,N,CENTRAL AVE,1513,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,6,2,41.881735573,-87.765054181,POINT (-87.765054181007 41.881735573029)
30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,UNKNOWN,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",11/18/2020 05:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6014,S,COTTAGE GROVE AVE,313,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,11,4,11,41.785387445,-87.606183761,POINT (-87.606183761008 41.785387444959)
30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",01/17/2023 08:23:00 PM,NOT APPLICABLE,NOT APPLICABLE,201,W,GARFIELD BLVD,225,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,3,1,41.794090446,-87.630527331,POINT (-87.630527331008 41.794090445987)
30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,Y,"OVER $1,500",05/08/2019 12:42:00 PM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",FAILING TO REDUCE SPEED TO AVOID CRASH,340,N,ADA ST,1215,3,NO INDICATION OF INJURY,0,0,0,0,0,1,0,5,4,5,41.887887723,-87.660972082,POINT (-87.660972082001 41.887887723037)
30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",12/18/2018 10:45:00 AM,NOT APPLICABLE,NOT APPLICABLE,700,S,RACINE AVE,1231,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,6,12,41.873218788,-87.656949953,POINT (-87.656949952956 41.873218788006)
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"OVER $1,500",04/08/2017 12:42:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5728,S,HOMAN AVE,822,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,6,7,4,41.788923702,-87.708476032,POINT (-87.70847603203 41.788923701986)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",12/31/2018 04:33:00 PM,WEATHER,DISREGARDING TRAFFIC SIGNALS,6299,N,KIMBALL AVE,1711,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,2,12,,,
45,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",09/04/2022 02:50:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,WEATHER,10500,S,CHICAGO SKYWAY OB,432,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,14,1,9,,,
30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,"OVER $1,500",03/26/2021 10:32:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,300,W,BRIAR PL,1934,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,6,3,,,
30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",03/09/2023 11:00:00 AM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,2741,N,CLARK ST,1935,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,4,3,41.932458683,-87.644690381,POINT (-87.644690381015 41.932458682964)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,"OVER $1,500",02/13/2023 10:47:00 AM,UNABLE TO DETERMINE,FAILING TO REDUCE SPEED TO AVOID CRASH,5998,W,JACKSON BLVD,1513,2,NONINCAPACITATING INJURY,1,0,0,1,0,5,0,10,2,2,41.876523231,-87.77448555,POINT (-87.774485550028 41.876523231033)
30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,"OVER $1,500",04/06/2023 03:20:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8301,S,CICERO AVE,834,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,5,4,41.741803599,-87.740953582,POINT (-87.740953581987 41.741803598989)
25,NO CONTROLS,NO CONTROLS,SNOW,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,Y,"OVER $1,500",01/03/2021 11:00:00 AM,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,2440,N,KILBOURN AVE,2521,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,0,1,1,41.925660873,-87.739188002,POINT (-87.739188001978 41.925660872981)
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"$501 - $1,500",06/22/2023 07:31:00 PM,NOT APPLICABLE,NOT APPLICABLE,8327,S,PULASKI RD,834,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,6,41.741374167,-87.721506394,POINT (-87.721506393957 41.741374166961)
15,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,"OVER $1,500",02/11/2017 02:15:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,560,W,OHARE ST,1654,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,6,2,,,
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO SIDE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",05/16/2023 07:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,10020,W,BALMORAL AVE,1650,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,3,5,,,
20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,Y,"$501 - $1,500",08/10/2021 05:00:00 PM,NOT APPLICABLE,NOT APPLICABLE,5,W,TERMINAL ST,1655,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,3,8,,,
